age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,y
40.0,6.0,2.0,1.0,1.0,595.0,0.0,1.0,2.0,3.0,5.0,406.0,2.0,-1.0,0.0,0.0,0.0
28.0,11.0,2.0,1.0,1.0,217.0,0.0,1.0,2.0,9.0,1.0,379.0,3.0,-1.0,0.0,0.0,1.0
42.0,0.0,0.0,1.0,1.0,214.0,0.0,1.0,0.0,28.0,4.0,21.0,24.0,-1.0,0.0,0.0,1.0
43.0,10.0,1.0,2.0,1.0,13.0,1.0,0.0,2.0,9.0,6.0,977.0,4.0,-1.0,0.0,0.0,1.0
44.0,3.0,1.0,3.0,1.0,3932.0,0.0,1.0,0.0,8.0,4.0,40.0,2.0,-1.0,0.0,0.0,1.0
28.0,7.0,0.0,1.0,1.0,751.0,0.0,1.0,2.0,22.0,6.0,598.0,5.0,-1.0,0.0,0.0,0.0
35.0,3.0,0.0,1.0,1.0,839.0,0.0,1.0,0.0,23.0,4.0,50.0,3.0,-1.0,0.0,0.0,1.0
45.0,0.0,0.0,1.0,1.0,5021.0,1.0,1.0,2.0,14.0,0.0,233.0,1.0,-1.0,0.0,0.0,0.0
48.0,0.0,1.0,1.0,1.0,4099.0,1.0,1.0,2.0,2.0,3.0,397.0,2.0,-1.0,0.0,0.0,0.0
38.0,10.0,1.0,3.0,1.0,791.0,0.0,1.0,0.0,26.0,4.0,89.0,2.0,-1.0,0.0,0.0,1.0
48.0,4.0,0.0,3.0,1.0,5473.0,1.0,1.0,2.0,24.0,1.0,127.0,2.0,184.0,2.0,3.0,0.0
38.0,5.0,1.0,1.0,1.0,1190.0,0.0,1.0,2.0,4.0,5.0,81.0,2.0,391.0,3.0,2.0,0.0
28.0,2.0,2.0,2.0,1.0,236.0,1.0,1.0,2.0,6.0,1.0,460.0,3.0,-1.0,0.0,0.0,1.0
46.0,2.0,0.0,1.0,1.0,594.0,1.0,1.0,2.0,4.0,1.0,197.0,2.0,-1.0,0.0,0.0,1.0
42.0,7.0,0.0,2.0,1.0,201.0,0.0,1.0,2.0,11.0,7.0,265.0,1.0,103.0,3.0,3.0,0.0
32.0,2.0,0.0,0.0,1.0,881.0,1.0,1.0,2.0,9.0,1.0,79.0,5.0,-1.0,0.0,0.0,1.0
63.0,5.0,0.0,1.0,1.0,3904.0,1.0,1.0,1.0,8.0,10.0,360.0,1.0,96.0,4.0,3.0,0.0
46.0,7.0,0.0,1.0,1.0,942.0,1.0,1.0,2.0,18.0,10.0,240.0,3.0,119.0,2.0,2.0,1.0
47.0,3.0,0.0,3.0,1.0,2475.0,0.0,1.0,2.0,20.0,10.0,1476.0,4.0,-1.0,0.0,0.0,1.0
31.0,3.0,2.0,3.0,1.0,30.0,1.0,1.0,2.0,8.0,7.0,161.0,2.0,-1.0,0.0,0.0,1.0
59.0,3.0,0.0,3.0,1.0,315.0,1.0,1.0,2.0,2.0,2.0,591.0,1.0,176.0,2.0,2.0,0.0
22.0,10.0,2.0,1.0,1.0,283.0,0.0,1.0,2.0,22.0,2.0,254.0,2.0,-1.0,0.0,0.0,0.0
50.0,11.0,0.0,1.0,1.0,1595.0,1.0,1.0,0.0,9.0,5.0,882.0,1.0,-1.0,0.0,0.0,0.0
29.0,11.0,2.0,0.0,1.0,196.0,1.0,1.0,2.0,30.0,0.0,726.0,2.0,-1.0,0.0,0.0,0.0
32.0,10.0,1.0,1.0,1.0,211.0,0.0,0.0,0.0,29.0,4.0,230.0,4.0,-1.0,0.0,0.0,1.0
30.0,10.0,2.0,3.0,1.0,10.0,1.0,1.0,2.0,26.0,7.0,276.0,8.0,-1.0,0.0,0.0,1.0
32.0,3.0,2.0,3.0,1.0,10281.0,1.0,1.0,2.0,22.0,3.0,400.0,1.0,-1.0,0.0,0.0,0.0
39.0,10.0,2.0,1.0,1.0,300.0,1.0,1.0,2.0,10.0,8.0,315.0,6.0,394.0,1.0,2.0,1.0
55.0,7.0,0.0,0.0,1.0,890.0,1.0,1.0,2.0,22.0,7.0,1329.0,2.0,-1.0,0.0,0.0,0.0
37.0,7.0,0.0,2.0,1.0,-196.0,0.0,1.0,0.0,26.0,4.0,166.0,2.0,-1.0,0.0,0.0,1.0
54.0,10.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,30.0,3.0,766.0,3.0,84.0,3.0,3.0,0.0
23.0,7.0,2.0,1.0,1.0,492.0,0.0,1.0,0.0,4.0,5.0,638.0,1.0,-1.0,0.0,0.0,0.0
36.0,10.0,0.0,2.0,1.0,3350.0,0.0,1.0,2.0,16.0,3.0,86.0,1.0,269.0,3.0,1.0,1.0
51.0,5.0,0.0,3.0,1.0,5254.0,0.0,1.0,0.0,23.0,9.0,134.0,1.0,-1.0,0.0,0.0,0.0
39.0,3.0,0.0,1.0,1.0,1585.0,0.0,1.0,2.0,30.0,0.0,82.0,2.0,-1.0,0.0,0.0,1.0
53.0,11.0,0.0,2.0,1.0,49.0,1.0,1.0,0.0,28.0,4.0,152.0,1.0,-1.0,0.0,0.0,1.0
32.0,10.0,0.0,3.0,1.0,240.0,0.0,0.0,2.0,14.0,6.0,86.0,3.0,-1.0,0.0,0.0,1.0
50.0,11.0,2.0,1.0,1.0,1716.0,0.0,1.0,2.0,7.0,3.0,272.0,1.0,-1.0,0.0,0.0,1.0
46.0,7.0,0.0,2.0,1.0,333.0,0.0,1.0,2.0,31.0,6.0,284.0,4.0,-1.0,0.0,0.0,1.0
29.0,3.0,2.0,1.0,1.0,703.0,0.0,1.0,2.0,16.0,10.0,236.0,1.0,550.0,2.0,3.0,0.0
28.0,6.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,20.0,3.0,185.0,1.0,-1.0,0.0,0.0,0.0
33.0,5.0,2.0,3.0,1.0,1623.0,0.0,1.0,2.0,2.0,8.0,291.0,3.0,-1.0,0.0,0.0,0.0
46.0,3.0,0.0,3.0,1.0,1906.0,1.0,1.0,2.0,28.0,7.0,44.0,6.0,-1.0,0.0,0.0,1.0
27.0,11.0,0.0,1.0,1.0,202.0,0.0,1.0,1.0,8.0,6.0,212.0,2.0,-1.0,0.0,0.0,1.0
57.0,9.0,1.0,1.0,1.0,316.0,1.0,1.0,2.0,28.0,0.0,935.0,2.0,-1.0,0.0,0.0,1.0
47.0,7.0,0.0,2.0,1.0,475.0,0.0,0.0,2.0,29.0,0.0,99.0,2.0,251.0,7.0,1.0,1.0
40.0,7.0,1.0,2.0,1.0,737.0,0.0,0.0,0.0,12.0,4.0,102.0,1.0,-1.0,0.0,0.0,1.0
39.0,3.0,2.0,3.0,1.0,2258.0,0.0,1.0,2.0,31.0,6.0,255.0,2.0,-1.0,0.0,0.0,1.0
30.0,0.0,2.0,1.0,1.0,28.0,1.0,1.0,0.0,20.0,7.0,107.0,1.0,-1.0,0.0,0.0,1.0
32.0,3.0,0.0,3.0,1.0,26.0,1.0,1.0,2.0,22.0,7.0,222.0,6.0,-1.0,0.0,0.0,1.0
42.0,0.0,0.0,1.0,1.0,947.0,1.0,1.0,2.0,30.0,6.0,158.0,2.0,-1.0,0.0,0.0,1.0
27.0,0.0,2.0,3.0,1.0,73.0,1.0,1.0,2.0,29.0,0.0,242.0,1.0,-1.0,0.0,0.0,1.0
37.0,5.0,0.0,2.0,1.0,62.0,1.0,1.0,2.0,31.0,6.0,404.0,2.0,-1.0,0.0,0.0,1.0
70.0,9.0,1.0,2.0,1.0,383.0,1.0,1.0,2.0,28.0,3.0,50.0,2.0,-1.0,0.0,0.0,1.0
39.0,11.0,2.0,1.0,1.0,91.0,1.0,1.0,2.0,3.0,8.0,213.0,1.0,185.0,1.0,3.0,0.0
65.0,9.0,0.0,2.0,1.0,1004.0,1.0,1.0,2.0,28.0,9.0,371.0,1.0,-1.0,0.0,0.0,0.0
52.0,2.0,0.0,1.0,1.0,2251.0,0.0,1.0,0.0,3.0,5.0,58.0,9.0,-1.0,0.0,0.0,1.0
41.0,0.0,0.0,1.0,1.0,683.0,1.0,0.0,2.0,20.0,10.0,77.0,1.0,-1.0,0.0,0.0,1.0
35.0,11.0,0.0,1.0,1.0,128.0,0.0,1.0,2.0,12.0,4.0,136.0,1.0,-1.0,0.0,0.0,1.0
35.0,10.0,0.0,1.0,1.0,15474.0,1.0,1.0,2.0,21.0,10.0,89.0,1.0,92.0,2.0,1.0,1.0
30.0,3.0,0.0,3.0,1.0,1195.0,1.0,1.0,2.0,18.0,6.0,146.0,2.0,-1.0,0.0,0.0,1.0
46.0,7.0,0.0,1.0,1.0,1568.0,0.0,1.0,2.0,2.0,5.0,310.0,1.0,55.0,6.0,1.0,0.0
57.0,10.0,1.0,3.0,1.0,96.0,1.0,1.0,2.0,21.0,7.0,913.0,4.0,-1.0,0.0,0.0,0.0
25.0,3.0,2.0,3.0,1.0,2305.0,1.0,1.0,2.0,3.0,1.0,207.0,1.0,-1.0,0.0,0.0,1.0
49.0,0.0,0.0,1.0,1.0,880.0,0.0,0.0,2.0,18.0,4.0,22.0,3.0,-1.0,0.0,0.0,1.0
78.0,9.0,0.0,2.0,1.0,680.0,1.0,1.0,1.0,24.0,4.0,838.0,1.0,89.0,9.0,2.0,1.0
65.0,9.0,1.0,1.0,1.0,828.0,1.0,1.0,2.0,13.0,6.0,305.0,1.0,-1.0,0.0,0.0,0.0
34.0,0.0,2.0,1.0,1.0,1504.0,0.0,1.0,0.0,12.0,4.0,395.0,3.0,-1.0,0.0,0.0,1.0
32.0,10.0,2.0,1.0,1.0,116.0,0.0,1.0,2.0,20.0,7.0,718.0,2.0,-1.0,0.0,0.0,0.0
48.0,7.0,2.0,2.0,1.0,316.0,1.0,1.0,0.0,5.0,5.0,560.0,2.0,-1.0,0.0,0.0,1.0
24.0,6.0,2.0,1.0,1.0,382.0,1.0,1.0,2.0,30.0,3.0,567.0,2.0,-1.0,0.0,0.0,0.0
59.0,10.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,26.0,7.0,164.0,2.0,-1.0,0.0,0.0,1.0
25.0,7.0,2.0,1.0,1.0,-375.0,0.0,1.0,2.0,14.0,6.0,61.0,2.0,-1.0,0.0,0.0,1.0
53.0,10.0,0.0,1.0,1.0,195.0,0.0,1.0,2.0,19.0,4.0,472.0,1.0,90.0,6.0,3.0,0.0
54.0,5.0,1.0,3.0,1.0,5784.0,1.0,1.0,2.0,21.0,10.0,75.0,5.0,-1.0,0.0,0.0,1.0
41.0,3.0,0.0,1.0,1.0,280.0,0.0,1.0,2.0,2.0,5.0,88.0,1.0,95.0,2.0,3.0,1.0
34.0,0.0,0.0,1.0,1.0,445.0,1.0,1.0,2.0,19.0,7.0,256.0,2.0,-1.0,0.0,0.0,1.0
51.0,9.0,0.0,2.0,1.0,610.0,1.0,1.0,0.0,9.0,5.0,86.0,2.0,-1.0,0.0,0.0,1.0
82.0,9.0,0.0,1.0,1.0,276.0,1.0,1.0,1.0,17.0,7.0,199.0,1.0,-1.0,0.0,0.0,0.0
48.0,3.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,248.0,1.0,-1.0,0.0,0.0,0.0
25.0,6.0,2.0,1.0,1.0,1139.0,0.0,1.0,0.0,15.0,4.0,22.0,3.0,-1.0,0.0,0.0,1.0
31.0,11.0,2.0,1.0,1.0,13.0,1.0,0.0,2.0,6.0,1.0,1019.0,2.0,-1.0,0.0,0.0,0.0
30.0,10.0,2.0,3.0,1.0,106.0,0.0,1.0,2.0,13.0,4.0,119.0,3.0,-1.0,0.0,0.0,1.0
33.0,3.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,5.0,4.0,399.0,2.0,358.0,5.0,1.0,1.0
36.0,0.0,2.0,3.0,1.0,980.0,1.0,1.0,2.0,30.0,6.0,156.0,3.0,179.0,4.0,2.0,1.0
33.0,3.0,2.0,3.0,1.0,318.0,0.0,1.0,2.0,8.0,3.0,1190.0,1.0,141.0,3.0,1.0,0.0
73.0,9.0,1.0,2.0,1.0,5028.0,1.0,1.0,2.0,4.0,11.0,696.0,10.0,-1.0,0.0,0.0,0.0
42.0,7.0,0.0,1.0,1.0,429.0,0.0,1.0,2.0,18.0,4.0,110.0,1.0,370.0,1.0,2.0,1.0
34.0,5.0,2.0,3.0,1.0,2945.0,0.0,1.0,2.0,17.0,3.0,266.0,1.0,-1.0,0.0,0.0,1.0
40.0,3.0,0.0,3.0,1.0,1308.0,1.0,1.0,1.0,3.0,1.0,1776.0,2.0,-1.0,0.0,0.0,0.0
27.0,7.0,0.0,1.0,1.0,61.0,0.0,1.0,0.0,19.0,5.0,1012.0,1.0,-1.0,0.0,0.0,0.0
37.0,3.0,2.0,3.0,1.0,33.0,0.0,1.0,2.0,12.0,2.0,186.0,1.0,-1.0,0.0,0.0,0.0
27.0,3.0,0.0,3.0,1.0,893.0,1.0,1.0,2.0,16.0,9.0,154.0,2.0,-1.0,0.0,0.0,0.0
53.0,3.0,0.0,3.0,1.0,9072.0,1.0,1.0,2.0,18.0,10.0,117.0,2.0,-1.0,0.0,0.0,1.0
41.0,1.0,2.0,0.0,1.0,942.0,1.0,1.0,2.0,22.0,3.0,219.0,1.0,-1.0,0.0,0.0,0.0
26.0,0.0,0.0,1.0,1.0,5231.0,1.0,0.0,2.0,17.0,6.0,222.0,2.0,-1.0,0.0,0.0,1.0
46.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,18.0,10.0,1855.0,1.0,-1.0,0.0,0.0,0.0
25.0,3.0,2.0,3.0,1.0,2399.0,0.0,1.0,0.0,3.0,5.0,193.0,2.0,-1.0,0.0,0.0,1.0
36.0,6.0,2.0,0.0,1.0,172.0,1.0,1.0,0.0,12.0,5.0,81.0,1.0,-1.0,0.0,0.0,1.0
45.0,7.0,0.0,1.0,1.0,226.0,1.0,1.0,1.0,4.0,1.0,170.0,2.0,212.0,2.0,2.0,1.0
50.0,3.0,1.0,3.0,1.0,810.0,1.0,1.0,2.0,15.0,8.0,91.0,1.0,103.0,3.0,3.0,0.0
40.0,7.0,0.0,1.0,1.0,1515.0,0.0,1.0,2.0,10.0,7.0,503.0,1.0,-1.0,0.0,0.0,0.0
57.0,3.0,0.0,1.0,1.0,123.0,1.0,1.0,2.0,2.0,1.0,154.0,2.0,-1.0,0.0,0.0,1.0
57.0,11.0,0.0,2.0,1.0,491.0,0.0,1.0,2.0,15.0,3.0,1217.0,3.0,-1.0,0.0,0.0,0.0
25.0,6.0,2.0,1.0,1.0,1957.0,1.0,1.0,2.0,24.0,5.0,1207.0,4.0,385.0,1.0,2.0,0.0
34.0,10.0,0.0,1.0,1.0,-259.0,0.0,1.0,0.0,27.0,4.0,124.0,2.0,-1.0,0.0,0.0,1.0
33.0,10.0,0.0,3.0,1.0,-482.0,0.0,1.0,2.0,29.0,6.0,90.0,3.0,-1.0,0.0,0.0,1.0
28.0,7.0,0.0,2.0,1.0,278.0,0.0,0.0,1.0,15.0,4.0,31.0,9.0,373.0,4.0,1.0,1.0
67.0,9.0,0.0,1.0,1.0,1443.0,1.0,1.0,2.0,8.0,3.0,245.0,1.0,-1.0,0.0,0.0,0.0
77.0,9.0,0.0,3.0,1.0,0.0,1.0,1.0,2.0,17.0,7.0,286.0,1.0,-1.0,0.0,0.0,0.0
30.0,10.0,2.0,1.0,1.0,86.0,1.0,1.0,0.0,20.0,7.0,45.0,1.0,-1.0,0.0,0.0,1.0
52.0,0.0,0.0,1.0,1.0,484.0,0.0,1.0,0.0,6.0,4.0,128.0,1.0,-1.0,0.0,0.0,1.0
55.0,4.0,1.0,2.0,1.0,976.0,1.0,1.0,2.0,28.0,5.0,345.0,1.0,94.0,3.0,1.0,0.0
47.0,7.0,0.0,1.0,1.0,2775.0,1.0,1.0,0.0,14.0,4.0,262.0,1.0,-1.0,0.0,0.0,1.0
31.0,2.0,0.0,3.0,1.0,330.0,1.0,1.0,2.0,13.0,0.0,260.0,1.0,194.0,2.0,3.0,0.0
49.0,10.0,0.0,1.0,1.0,1684.0,1.0,0.0,2.0,1.0,5.0,412.0,2.0,-1.0,0.0,0.0,0.0
33.0,3.0,0.0,3.0,1.0,644.0,0.0,0.0,2.0,3.0,1.0,124.0,2.0,271.0,2.0,2.0,1.0
42.0,11.0,0.0,2.0,1.0,2567.0,0.0,1.0,0.0,19.0,4.0,401.0,2.0,-1.0,0.0,0.0,1.0
34.0,7.0,0.0,2.0,1.0,3527.0,0.0,1.0,2.0,21.0,10.0,1022.0,1.0,-1.0,0.0,0.0,0.0
55.0,3.0,0.0,2.0,1.0,384.0,1.0,1.0,1.0,4.0,1.0,75.0,1.0,-1.0,0.0,0.0,1.0
26.0,7.0,2.0,1.0,1.0,463.0,1.0,0.0,2.0,2.0,6.0,248.0,2.0,-1.0,0.0,0.0,0.0
31.0,7.0,0.0,1.0,1.0,4471.0,0.0,1.0,0.0,9.0,4.0,296.0,2.0,-1.0,0.0,0.0,1.0
53.0,10.0,1.0,1.0,1.0,45.0,1.0,1.0,0.0,28.0,4.0,171.0,6.0,-1.0,0.0,0.0,1.0
29.0,0.0,2.0,1.0,1.0,265.0,0.0,1.0,2.0,25.0,10.0,414.0,1.0,184.0,1.0,2.0,0.0
28.0,8.0,2.0,3.0,1.0,1579.0,1.0,1.0,2.0,14.0,9.0,122.0,3.0,-1.0,0.0,0.0,1.0
28.0,7.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,380.0,4.0,-1.0,0.0,0.0,1.0
28.0,10.0,0.0,1.0,1.0,1086.0,0.0,1.0,2.0,20.0,3.0,1112.0,3.0,-1.0,0.0,0.0,0.0
44.0,5.0,0.0,1.0,1.0,320.0,0.0,0.0,2.0,5.0,1.0,269.0,3.0,234.0,2.0,1.0,1.0
38.0,7.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,20.0,5.0,152.0,5.0,-1.0,0.0,0.0,1.0
36.0,11.0,0.0,1.0,1.0,335.0,0.0,1.0,0.0,9.0,4.0,339.0,2.0,-1.0,0.0,0.0,1.0
43.0,10.0,1.0,0.0,1.0,4389.0,1.0,1.0,1.0,2.0,6.0,632.0,2.0,85.0,1.0,3.0,0.0
52.0,11.0,0.0,2.0,1.0,1625.0,1.0,1.0,2.0,8.0,7.0,459.0,2.0,-1.0,0.0,0.0,0.0
26.0,0.0,2.0,1.0,1.0,1327.0,1.0,1.0,2.0,30.0,2.0,171.0,4.0,-1.0,0.0,0.0,1.0
55.0,3.0,0.0,1.0,1.0,2410.0,0.0,1.0,2.0,17.0,10.0,135.0,1.0,-1.0,0.0,0.0,1.0
38.0,3.0,0.0,3.0,1.0,76.0,0.0,1.0,2.0,20.0,3.0,167.0,2.0,287.0,3.0,2.0,1.0
38.0,3.0,0.0,3.0,1.0,1308.0,0.0,1.0,2.0,2.0,1.0,626.0,1.0,-1.0,0.0,0.0,0.0
32.0,11.0,2.0,1.0,1.0,-1139.0,0.0,1.0,2.0,7.0,6.0,201.0,1.0,-1.0,0.0,0.0,1.0
46.0,10.0,0.0,1.0,0.0,289.0,1.0,1.0,0.0,7.0,4.0,51.0,3.0,-1.0,0.0,0.0,1.0
33.0,11.0,1.0,1.0,1.0,327.0,0.0,1.0,0.0,7.0,4.0,109.0,1.0,-1.0,0.0,0.0,1.0
74.0,9.0,0.0,1.0,1.0,9480.0,1.0,1.0,2.0,21.0,3.0,211.0,1.0,-1.0,0.0,0.0,0.0
27.0,0.0,2.0,1.0,1.0,4590.0,0.0,1.0,2.0,10.0,10.0,131.0,4.0,89.0,3.0,2.0,0.0
26.0,3.0,2.0,3.0,1.0,3.0,0.0,0.0,2.0,1.0,3.0,149.0,1.0,350.0,1.0,3.0,0.0
53.0,10.0,0.0,1.0,1.0,100.0,1.0,1.0,2.0,13.0,7.0,205.0,4.0,-1.0,0.0,0.0,1.0
73.0,9.0,1.0,3.0,1.0,3203.0,1.0,1.0,2.0,20.0,3.0,148.0,1.0,-1.0,0.0,0.0,0.0
48.0,11.0,0.0,1.0,1.0,1355.0,1.0,1.0,2.0,12.0,7.0,409.0,7.0,-1.0,0.0,0.0,1.0
36.0,10.0,0.0,1.0,1.0,4613.0,1.0,1.0,2.0,2.0,3.0,320.0,1.0,134.0,2.0,2.0,1.0
54.0,10.0,0.0,1.0,1.0,2102.0,0.0,1.0,2.0,5.0,3.0,547.0,1.0,626.0,2.0,2.0,0.0
34.0,3.0,2.0,3.0,1.0,9.0,1.0,1.0,2.0,11.0,6.0,439.0,2.0,-1.0,0.0,0.0,1.0
30.0,0.0,2.0,1.0,1.0,60.0,1.0,1.0,2.0,29.0,0.0,55.0,2.0,-1.0,0.0,0.0,1.0
41.0,7.0,0.0,1.0,1.0,2039.0,0.0,1.0,2.0,8.0,4.0,729.0,1.0,-1.0,0.0,0.0,0.0
46.0,8.0,2.0,2.0,1.0,2032.0,1.0,1.0,2.0,30.0,6.0,424.0,2.0,-1.0,0.0,0.0,1.0
77.0,9.0,0.0,2.0,1.0,2590.0,1.0,1.0,1.0,12.0,7.0,345.0,1.0,178.0,20.0,2.0,0.0
49.0,11.0,0.0,2.0,1.0,468.0,1.0,1.0,2.0,5.0,7.0,608.0,2.0,-1.0,0.0,0.0,1.0
60.0,9.0,1.0,3.0,1.0,979.0,0.0,1.0,2.0,15.0,6.0,346.0,1.0,181.0,4.0,3.0,0.0
49.0,3.0,1.0,3.0,1.0,696.0,0.0,1.0,0.0,2.0,5.0,310.0,3.0,-1.0,0.0,0.0,1.0
31.0,7.0,0.0,2.0,1.0,50.0,0.0,1.0,0.0,8.0,4.0,300.0,2.0,-1.0,0.0,0.0,1.0
30.0,10.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,20.0,7.0,88.0,2.0,-1.0,0.0,0.0,1.0
42.0,7.0,0.0,1.0,1.0,1958.0,0.0,1.0,0.0,30.0,4.0,124.0,3.0,-1.0,0.0,0.0,1.0
36.0,10.0,2.0,1.0,1.0,144.0,1.0,1.0,2.0,26.0,4.0,87.0,1.0,308.0,2.0,2.0,1.0
29.0,8.0,0.0,3.0,1.0,2305.0,1.0,1.0,2.0,27.0,4.0,82.0,2.0,-1.0,0.0,0.0,1.0
57.0,9.0,0.0,2.0,1.0,-12.0,1.0,0.0,2.0,12.0,7.0,80.0,8.0,-1.0,0.0,0.0,1.0
66.0,9.0,0.0,1.0,1.0,2048.0,1.0,1.0,2.0,27.0,7.0,212.0,1.0,-1.0,0.0,0.0,0.0
60.0,3.0,0.0,3.0,1.0,3387.0,1.0,1.0,2.0,14.0,7.0,636.0,2.0,-1.0,0.0,0.0,1.0
38.0,7.0,2.0,3.0,1.0,172.0,0.0,1.0,2.0,1.0,3.0,1176.0,1.0,-1.0,0.0,0.0,0.0
38.0,10.0,2.0,1.0,1.0,1685.0,0.0,1.0,0.0,5.0,4.0,185.0,1.0,-1.0,0.0,0.0,1.0
33.0,10.0,0.0,1.0,1.0,3243.0,1.0,1.0,2.0,12.0,7.0,439.0,4.0,-1.0,0.0,0.0,0.0
46.0,3.0,0.0,3.0,1.0,229.0,0.0,1.0,0.0,5.0,4.0,197.0,1.0,-1.0,0.0,0.0,1.0
54.0,10.0,0.0,3.0,1.0,4582.0,0.0,1.0,0.0,15.0,4.0,165.0,1.0,-1.0,0.0,0.0,1.0
35.0,3.0,1.0,3.0,1.0,6997.0,0.0,1.0,2.0,9.0,6.0,1121.0,1.0,-1.0,0.0,0.0,0.0
63.0,9.0,0.0,1.0,1.0,1495.0,1.0,1.0,2.0,25.0,9.0,389.0,1.0,195.0,4.0,1.0,0.0
52.0,5.0,0.0,2.0,1.0,-104.0,1.0,0.0,2.0,10.0,6.0,124.0,1.0,-1.0,0.0,0.0,1.0
32.0,7.0,2.0,1.0,1.0,400.0,1.0,1.0,2.0,4.0,4.0,268.0,3.0,-1.0,0.0,0.0,0.0
49.0,11.0,0.0,1.0,1.0,-8.0,0.0,1.0,0.0,8.0,4.0,1119.0,1.0,-1.0,0.0,0.0,0.0
38.0,3.0,1.0,3.0,1.0,6368.0,0.0,1.0,2.0,4.0,4.0,922.0,4.0,-1.0,0.0,0.0,0.0
58.0,5.0,0.0,1.0,1.0,670.0,0.0,1.0,2.0,12.0,4.0,1272.0,1.0,-1.0,0.0,0.0,0.0
34.0,3.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,30.0,3.0,300.0,1.0,86.0,1.0,3.0,0.0
52.0,2.0,0.0,1.0,1.0,94.0,1.0,1.0,2.0,30.0,3.0,244.0,1.0,-1.0,0.0,0.0,0.0
57.0,2.0,0.0,1.0,1.0,890.0,1.0,1.0,2.0,5.0,1.0,343.0,4.0,-1.0,0.0,0.0,1.0
52.0,5.0,0.0,1.0,1.0,1306.0,1.0,1.0,2.0,15.0,5.0,288.0,1.0,-1.0,0.0,0.0,0.0
57.0,9.0,0.0,1.0,1.0,5313.0,1.0,1.0,2.0,16.0,11.0,283.0,2.0,196.0,1.0,3.0,0.0
36.0,6.0,2.0,0.0,1.0,417.0,1.0,1.0,2.0,10.0,7.0,304.0,1.0,181.0,1.0,3.0,0.0
40.0,7.0,0.0,2.0,1.0,278.0,0.0,1.0,0.0,23.0,4.0,1015.0,3.0,-1.0,0.0,0.0,0.0
42.0,0.0,0.0,1.0,1.0,-1386.0,0.0,0.0,2.0,15.0,6.0,56.0,4.0,-1.0,0.0,0.0,1.0
64.0,9.0,0.0,2.0,1.0,43.0,1.0,1.0,2.0,10.0,11.0,232.0,1.0,-1.0,0.0,0.0,0.0
59.0,11.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,28.0,0.0,602.0,1.0,253.0,5.0,1.0,0.0
62.0,9.0,0.0,0.0,1.0,800.0,1.0,1.0,2.0,17.0,1.0,737.0,1.0,-1.0,0.0,0.0,0.0
27.0,3.0,2.0,1.0,1.0,145.0,0.0,1.0,2.0,5.0,4.0,121.0,4.0,89.0,3.0,2.0,1.0
39.0,10.0,0.0,1.0,1.0,3494.0,0.0,1.0,2.0,19.0,10.0,139.0,1.0,92.0,4.0,2.0,1.0
31.0,11.0,2.0,1.0,1.0,1709.0,1.0,0.0,1.0,28.0,0.0,944.0,3.0,-1.0,0.0,0.0,0.0
38.0,3.0,0.0,1.0,1.0,3840.0,0.0,0.0,2.0,17.0,10.0,62.0,1.0,-1.0,0.0,0.0,1.0
41.0,10.0,0.0,1.0,1.0,2152.0,1.0,1.0,2.0,30.0,8.0,134.0,1.0,121.0,1.0,1.0,1.0
26.0,10.0,2.0,1.0,1.0,223.0,1.0,0.0,2.0,21.0,6.0,1002.0,3.0,-1.0,0.0,0.0,0.0
47.0,3.0,0.0,3.0,1.0,3505.0,1.0,1.0,2.0,17.0,10.0,434.0,2.0,-1.0,0.0,0.0,0.0
22.0,7.0,2.0,1.0,1.0,-51.0,0.0,1.0,2.0,15.0,4.0,859.0,1.0,-1.0,0.0,0.0,0.0
43.0,9.0,0.0,2.0,1.0,7298.0,1.0,1.0,0.0,11.0,5.0,36.0,2.0,-1.0,0.0,0.0,1.0
60.0,7.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,29.0,4.0,1207.0,1.0,-1.0,0.0,0.0,0.0
25.0,7.0,2.0,2.0,1.0,17.0,0.0,1.0,0.0,13.0,4.0,97.0,2.0,-1.0,0.0,0.0,1.0
51.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,8.0,2.0,124.0,2.0,-1.0,0.0,0.0,0.0
36.0,10.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,28.0,7.0,8.0,13.0,-1.0,0.0,0.0,1.0
47.0,7.0,0.0,2.0,1.0,4227.0,0.0,1.0,2.0,13.0,4.0,659.0,1.0,-1.0,0.0,0.0,0.0
41.0,10.0,2.0,3.0,1.0,1646.0,0.0,1.0,2.0,4.0,1.0,261.0,1.0,184.0,6.0,3.0,0.0
